cell_id,record_origin,curve_id,family,turns,span_rad,parity_class,theta0,scale,k,growth_parameter,log_multiplier,r_outer,r_inner,p_outer,p_inner,tau_outer,tau_inner,transport_axis,transport_angle_rad,transported_tau_outer,dot_d,cross_norm_c,delta_s1_rad,delta_s1_deg,residual_r_s1,absolute_s1_state,image_pixel_data_used,technical_error
LOG-M150-T2-G30,new_execution,LOG-M150,Logarithmic,2.0,12.566370614359172,INTEGER_TURN,1.0,G30,0.5773502691896257,0.3730887048727122,1.5,1.0,0.009201664039153823,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[0.0028703604528970135, 0.004470321541885747, 0.9999858885285244]","[0.944575120767354, -0.2900790240071202, -0.15372703424712028]","[0.9772487735056211, -0.21208815692152577, -0.001856980180170347]","[0.8414709848078964, -0.5403023058681398, -2.626288155007038e-18]",0.5182862423674235,"[0.9668283876153558, -0.25542161431923516, -0.001633352272798844]",0.9990067885092089,0.04455823731384188,0.04457299509481719,2.5538444991903457,0.04456930537468685,S1_DIRECTED_NOT_COMPATIBLE,False,
LOG-M150-T2-GHALF,new_execution,LOG-M150,Logarithmic,2.0,12.566370614359172,INTEGER_TURN,1.0,GHALF,0.5463024898437905,0.3730887048727122,1.5,1.0,0.009201664039153823,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[0.002716007009555494, 0.004229930296898584, 0.9999873654179873]","[0.9472383145564243, -0.2836990919120526, -0.14917908930068297]","[0.9772491550126696, -0.21208724983866287, -0.0017571234719387478]","[0.8414709848078964, -0.5403023058681399, -1.3694953985278291e-18]",0.4949731503666507,"[0.9678172103915278, -0.25164936057359377, -0.001564158835399482]",0.9991729202897547,0.04066294824091186,0.04067416245083402,2.3304578436622783,0.04067135872441657,S1_DIRECTED_NOT_COMPATIBLE,False,
LOG-M150-T2.5-G30,new_execution,LOG-M150,Logarithmic,2.5,15.707963267948966,ODD_HALF_INTEGER_TURN,1.0,G30,0.5773502691896257,0.3730887048727122,1.5,1.0,0.0028499219477607514,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[-0.0008890139416109578, -0.0013845571799908063, 0.9999986463268972]","[0.944575120767354, -0.2900790240071202, -0.15372703424712028]","[-0.9772520690889547, 0.21208032124421228, -0.0005751541609455225]","[0.8414709848078966, -0.5403023058681399, 8.6489802026372365e-19]",0.5252441773171153,"[0.9668305069171196, -0.2554183137022975, 0.0005058852244896329]",-0.9990066023267081,0.04456241137603231,3.0970154802825482,177.44591610687164,1.9995032394705983,S1_DIRECTED_NOT_COMPATIBLE,False,
LOG-M150-T2.5-GHALF,new_execution,LOG-M150,Logarithmic,2.5,15.707963267948966,ODD_HALF_INTEGER_TURN,1.0,GHALF,0.5463024898437905,0.3730887048727122,1.5,1.0,0.0028499219477607514,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[-0.0008412061525452365, -0.0013101009600011797, 0.9999987880031073]","[0.9472383145564243, -0.2836990919120526, -0.14917908930068297]","[-0.9772521056868212, 0.21208023422806688, -0.0005442246250306307]","[0.8414709848078965, -0.5403023058681398, 6.765111274470488e-19]",0.501556918197934,"[0.9678191307752266, -0.2516463697531869, 0.00048445384392115104]",-0.9991727681656893,0.040666686072429264,3.1009147502131134,177.6693278170753,1.9995863413044654,S1_DIRECTED_NOT_COMPATIBLE,False,
LOG-M200-T1-G30,new_execution,LOG-M200,Logarithmic,1.0,6.283185307179586,INTEGER_TURN,1.0,G30,0.5773502691896257,0.4974516064969496,2.0,1.0,0.04391143014713619,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[0.013693493233777946, 0.0213263521397954, 0.999678785884479]","[0.9579391108899841, -0.20788819144833615, -0.19782608443692803]","[0.9939534999219176, -0.10922036290368425, -0.01128504852263028]","[0.8414709848078965, -0.5403023058681398, -3.629958410557208e-18]",0.49825192911151894,"[0.9865104321728324, -0.1633909949788312, -0.010027460994634307]",0.9985042809183355,0.05467358583226207,0.05470086092650872,3.1341284668210236,0.054694041387787225,S1_DIRECTED_NOT_COMPATIBLE,False,
LOG-M200-T1-GHALF,new_execution,LOG-M200,Logarithmic,1.0,6.283185307179586,INTEGER_TURN,1.0,GHALF,0.5463024898437905,0.4974516064969496,2.0,1.0,0.04391143014713619,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[0.012957542955858577, 0.020180177492001853, 0.9997123898986839]","[0.9608946449424838, -0.19972182735681407, -0.1918141626630131]","[0.9939630446375598, -0.10919445294610015, -0.01067882674427467]","[0.8414709848078965, -0.5403023058681398, -3.785610175104555e-18]",0.47601567641276765,"[0.987295504812147, -0.15860492425826894, -0.009595008012318634]",0.9987564872871709,0.0498545795468269,0.04987525476563778,2.857641600210791,0.04987008547875028,S1_DIRECTED_NOT_COMPATIBLE,False,
LOG-M200-T2-G30,new_execution,LOG-M200,Logarithmic,2.0,12.566370614359172,INTEGER_TURN,1.0,G30,0.5773502691896257,0.4974516064969496,2.0,1.0,0.0019282136975668216,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[0.0006014937072679257, 0.0009367709460303811, 0.9999993803325654]","[0.9579391108899841, -0.20788819144833615, -0.19782608443692803]","[0.9940445696463406, -0.10897315132749653, -0.0004958289785742276]","[0.8414709848078965, -0.5403023058681399, -4.345189831875148e-19]",0.522485521360852,"[0.98657896621839, -0.16328425952687792, -0.000440461362573974]",0.9984972826130193,0.054801246467722865,0.05482871324031579,3.1414538648031507,0.0548218457730241,S1_DIRECTED_NOT_COMPATIBLE,False,
LOG-M200-T2-GHALF,new_execution,LOG-M200,Logarithmic,2.0,12.566370614359172,INTEGER_TURN,1.0,GHALF,0.5463024898437905,0.4974516064969496,2.0,1.0,0.0019282136975668216,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[0.0005691476193095167, 0.0008863948987815881, 0.9999994451873816]","[0.9608946449424838, -0.19972182735681407, -0.1918141626630131]","[0.9940445880715257, -0.10897310131291207, -0.0004691651699790001]","[0.8414709848078965, -0.5403023058681398, -3.965204760867748e-19]",0.49894661244569044,"[0.9873575576830577, -0.15850828263777558, -0.0004214515040444345]",0.9987507735795513,0.049968913078510854,0.04998973097686265,2.864200603968624,0.049984526014530926,S1_DIRECTED_NOT_COMPATIBLE,False,
LOG-M200-T2.5-G30,new_execution,LOG-M200,Logarithmic,2.5,15.707963267948966,ODD_HALF_INTEGER_TURN,1.0,G30,0.5773502691896257,0.4974516064969496,2.0,1.0,0.000404058227692718,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[-0.0001260434077527858, -0.00019630097687601593, 0.9999999727894927]","[0.9579391108899841, -0.20788819144833615, -0.19782608443692803]","[-0.994044737962763, 0.10897269443788558, -0.0001039013426877914]","[0.8414709848078965, -0.5403023058681398, 1.4901759098952926e-19]",0.5238320587205937,"[0.9865790928689614, -0.16328406228029968, 9.229897246043618e-05]",-0.9984972696659021,0.054801482368076464,3.086763704094097,176.8585325987607,1.9992484936424995,S1_DIRECTED_NOT_COMPATIBLE,False,
LOG-M200-T2.5-GHALF,new_execution,LOG-M200,Logarithmic,2.5,15.707963267948966,ODD_HALF_INTEGER_TURN,1.0,GHALF,0.5463024898437905,0.4974516064969496,2.0,1.0,0.000404058227692718,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[-0.00011926525604030776, -0.0001857446310401198, 0.9999999756373651]","[0.9608946449424838, -0.19972182735681407, -0.1918141626630131]","[-0.994044738771841, 0.10897269224166924, -9.831391016645301e-05]","[0.8414709848078965, -0.5403023058681398, 1.1302738462520272e-19]",0.5002207380122452,"[0.9873576723506693, -0.15850810405355148, 8.831543844353697e-05]",-0.9987507630096683,0.04996912434299152,3.0916027110842017,177.13578727632796,1.9993752839372942,S1_DIRECTED_NOT_COMPATIBLE,False,
